tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses
003,00016713,00016713,010,00059742,00014365,00014365,001024,001,000,00000001,00016713,02,0000030520122651
004,00016724,00016724,010,00052969,00014681,00014681,001024,001,000,00000001,00016724,02,0000030742981901
005,00016659,00016659,010,00047979,00014818,00014818,001024,001,000,00000001,00016659,02,0000030878948484
006,00016690,00016690,010,00045561,00014942,00014942,001024,001,000,00000001,00016690,02,0000030789330377
007,00016696,00016696,010,00056043,00014575,00014575,001024,001,000,00000001,00016696,02,0000030582498451
008,00016676,00016676,010,00063298,00014270,00014270,001024,001,000,00000001,00016676,02,0000030664364654
009,00016698,00016698,010,00055340,00014467,00014467,001024,001,000,00000001,00016698,02,0000030649073656
010,00016722,00016722,010,00063857,00014328,00014328,001024,001,000,00000001,00016722,02,0000030655155525
011,00016716,00016716,010,00060954,00014399,00014399,001024,001,000,00000001,00016716,02,0000030789234753
012,00016762,00016762,010,00056301,00014580,00014580,001024,001,000,00000001,00016762,02,0000030742934141
013,00016763,00016763,010,00048970,00014859,00014859,001024,001,000,00000001,00016763,02,0000030838589117
014,00016705,00016705,010,00049027,00014765,00014765,001024,001,000,00000001,00016705,02,0000030829361432
015,00016767,00016767,010,00060845,00014384,00014384,001024,001,000,00000001,00016767,02,0000030863081472
016,00016730,00016730,010,00048994,00014691,00014691,001024,001,000,00000001,00016730,02,0000030885847940
017,00016736,00016736,010,00047634,00014812,00014812,001024,001,000,00000001,00016736,02,0000030943131272
018,00016792,00016792,010,00051142,00014717,00014717,001024,001,000,00000001,00016792,02,0000030898782396
019,00016735,00016735,010,00051604,00014652,00014652,001024,001,000,00000001,00016735,02,0000030954784618
020,00016749,00016749,010,00040695,00014999,00014999,001024,001,000,00000001,00016749,02,0000030824179625
021,00016767,00016767,010,00041221,00015120,00015120,001024,001,000,00000001,00016767,02,0000030792496329
022,00016745,00016745,010,00056110,00014479,00014479,001024,001,000,00000001,00016745,02,0000030888150699
023,00016780,00016780,010,00052888,00014649,00014649,001024,001,000,00000001,00016780,02,0000030848076481
024,00016708,00016708,010,00051802,00014571,00014571,001024,001,000,00000001,00016708,02,0000030750405289
025,00016678,00016678,010,00044387,00014796,00014796,001024,001,000,00000001,00016678,02,0000030934793071
026,00016744,00016744,010,00047067,00014757,00014757,001024,001,000,00000001,00016744,02,0000031072172186
027,00016708,00016708,010,00059891,00014335,00014335,001024,001,000,00000001,00016708,02,0000030744478888
028,00016695,00016695,010,00053625,00014428,00014428,001024,001,000,00000001,00016695,02,0000030742806828
029,00016704,00016704,010,00049868,00014604,00014604,001024,001,000,00000001,00016704,02,0000030855607432
030,00016772,00016772,010,00051419,00014798,00014798,001024,001,000,00000001,00016772,02,0000030740271924
031,00016739,00016739,010,00053828,00014560,00014560,001024,001,000,00000001,00016739,02,0000030944538651
000,00016534,00016534,010,00079314,00013527,00013527,001024,002,000,00000001,00016534,02,0000030636484680
001,00016596,00016596,010,00054595,00014485,00014485,001024,002,000,00000001,00016596,02,0000030527840347
002,00016595,00016595,010,00044828,00014806,00014806,001024,002,000,00000001,00016595,02,0000030690849684
003,00016583,00016583,010,00054644,00014526,00014526,001024,002,000,00000001,00016583,02,0000030834696197
004,00016565,00016565,010,00040454,00014969,00014969,001024,002,000,00000001,00016565,02,0000030885927268
005,00016564,00016564,010,00046705,00014750,00014750,001024,002,000,00000001,00016564,02,0000030876673185
006,00016556,00016556,010,00053619,00014540,00014540,001024,002,000,00000001,00016556,02,0000030789614018
007,00016596,00016596,010,00052840,00014577,00014577,001024,002,000,00000001,00016596,02,0000030945163136
008,00016598,00016598,010,00055376,00014429,00014429,001024,002,000,00000001,00016598,02,0000030571827737
009,00016622,00016622,010,00074684,00013769,00013769,001024,002,000,00000001,00016622,02,0000030644374990
010,00016575,00016575,010,00041807,00014969,00014969,001024,002,000,00000001,00016575,02,0000030918871041
011,00016600,00016600,010,00059958,00014353,00014353,001024,002,000,00000001,00016600,02,0000030862826526
012,00016551,00016551,010,00048610,00014695,00014695,001024,002,000,00000001,00016551,02,0000030799055407
013,00016598,00016598,010,00046461,00014883,00014883,001024,002,000,00000001,00016598,02,0000030838487554
014,00016569,00016569,010,00050888,00014616,00014616,001024,002,000,00000001,00016569,02,0000030919342805
015,00016591,00016591,010,00046727,00014778,00014778,001024,002,000,00000001,00016591,02,0000030804811552
016,00016597,00016597,010,00052280,00014600,00014600,001024,002,000,00000001,00016597,02,0000030964777652
017,00016635,00016635,010,00060746,00014214,00014214,001024,002,000,00000001,00016635,02,0000030876441980
018,00016684,00016684,010,00051676,00014632,00014632,001024,002,000,00000001,00016684,02,0000030898111513
019,00016626,00016626,010,00052914,00014479,00014479,001024,002,000,00000001,00016626,02,0000030777976555
020,00016624,00016624,010,00059315,00014199,00014199,001024,002,000,00000001,00016624,02,0000030658432935
021,00016565,00016565,010,00045222,00014725,00014725,001024,002,000,00000001,00016565,02,0000030889426062
022,00016613,00016613,010,00050549,00014522,00014522,001024,002,000,00000001,00016613,02,0000030761204281
023,00016615,00016615,010,00056470,00014272,00014272,001024,002,000,00000001,00016615,02,0000030680285445
024,00016646,00016646,010,00065078,00014066,00014066,001024,002,000,00000001,00016646,02,0000030770705415
025,00016654,00016654,010,00040080,00014956,00014956,001024,002,000,00000001,00016654,02,0000030921507789
026,00016601,00016601,010,00048300,00014643,00014643,001024,002,000,00000001,00016601,02,0000030910939624
027,00016623,00016623,010,00043204,00014885,00014885,001024,002,000,00000001,00016623,02,0000030708679484
028,00016615,00016615,010,00057215,00014303,00014303,001024,002,000,00000001,00016615,02,0000030887127100
029,00016616,00016616,010,00052243,00014494,00014494,001024,002,000,00000001,00016616,02,0000030766955506
030,00016584,00016584,010,00049978,00014567,00014567,001024,002,000,00000001,00016584,02,0000030704654045
031,00016630,00016630,010,00052785,00014502,00014502,001024,002,000,00000001,00016630,02,0000030588140793
000,00016776,00016776,010,00053375,00014818,00014818,001024,003,000,00000001,00016776,02,0000030640125957
001,00016763,00016763,010,00048823,00014918,00014918,001024,003,000,00000001,00016763,02,0000030839946241
002,00016768,00016768,010,00050079,00014843,00014843,001024,003,000,00000001,00016768,02,0000030908122034
003,00016795,00016795,010,00058497,00014529,00014529,001024,003,000,00000001,00016795,02,0000030711661835
004,00016774,00016774,010,00052678,00014789,00014789,001024,003,000,00000001,00016774,02,0000030821382756
005,00016783,00016783,010,00058797,00014426,00014426,001024,003,000,00000001,00016783,02,0000030793553951
006,00016759,00016759,010,00044407,00015024,00015024,001024,003,000,00000001,00016759,02,0000030887961698
007,00016786,00016786,010,00065487,00014259,00014259,001024,003,000,00000001,00016786,02,0000030747665890
008,00016813,00016813,010,00068947,00014141,00014141,001024,003,000,00000001,00016813,02,0000030718843762
009,00016780,00016780,010,00047613,00014905,00014905,001024,003,000,00000001,00016780,02,0000030731542489
010,00016783,00016783,010,00056061,00014550,00014550,001024,003,000,00000001,00016783,02,0000030799171129
011,00016848,00016848,010,00048609,00014955,00014955,001024,003,000,00000001,00016848,02,0000030999040484
012,00016851,00016851,010,00046894,00015059,00015059,001024,003,000,00000001,00016851,02,0000030930657995
013,00016804,00016804,010,00059804,00014458,00014458,001024,003,000,00000001,00016804,02,0000030711640607
014,00016783,00016783,010,00055100,00014623,00014623,001024,003,000,00000001,00016783,02,0000030594976122
015,00016841,00016841,010,00054749,00014597,00014597,001024,003,000,00000001,00016841,02,0000030813720726
016,00016821,00016821,010,00062291,00014281,00014281,001024,003,000,00000001,00016821,02,0000030792088030
017,00016810,00016810,010,00067868,00014098,00014098,001024,003,000,00000001,00016810,02,0000030573916785
018,00016803,00016803,010,00052122,00014650,00014650,001024,003,000,00000001,00016803,02,0000030881711278
019,00016867,00016867,010,00037217,00015227,00015227,001024,003,000,00000001,00016867,02,0000031153175729
020,00016783,00016783,010,00056074,00014560,00014560,001024,003,000,00000001,00016783,02,0000030678286086
021,00016864,00016864,010,00042478,00015235,00015235,001024,003,000,00000001,00016864,02,0000031116809359
022,00016835,00016835,010,00051370,00014791,00014791,001024,003,000,00000001,00016835,02,0000030859402542
023,00016812,00016812,010,00051404,00014645,00014645,001024,003,000,00000001,00016812,02,0000030782020794
024,00016863,00016863,010,00051921,00014642,00014642,001024,003,000,00000001,00016863,02,0000030929942561
025,00016779,00016779,010,00038607,00015163,00015163,001024,003,000,00000001,00016779,02,0000030847971121
026,00016859,00016859,010,00040585,00015205,00015205,001024,003,000,00000001,00016859,02,0000030978724069
027,00016809,00016809,010,00066323,00014157,00014157,001024,003,000,00000001,00016809,02,0000030692640841
028,00016794,00016794,010,00043555,00014926,00014926,001024,003,000,00000001,00016794,02,0000030847364387
029,00016861,00016861,010,00041743,00015120,00015120,001024,003,000,00000001,00016861,02,0000031107737646
030,00016823,00016823,010,00057850,00014488,00014488,001024,003,000,00000001,00016823,02,0000030738815105
031,00016838,00016838,010,00053665,00014586,00014586,001024,003,000,00000001,00016838,02,0000030863151154
000,00034478,00034478,010,00116031,00029745,00029745,001024,000,001,00000001,00034478,02,0000030366263164
001,00034491,00034491,010,00114027,00029819,00029819,001024,000,001,00000001,00034491,02,0000030611168381
002,00034460,00034460,010,00111764,00029766,00029766,001024,000,001,00000001,00034460,02,0000030615649544
003,00034482,00034482,010,00116748,00029667,00029667,001024,000,001,00000001,00034482,02,0000030618584606
004,00034531,00034531,010,00116120,00029680,00029680,001024,000,001,00000001,00034531,02,0000030597246447
005,00034459,00034459,010,00099379,00030390,00030390,001024,000,001,00000001,00034459,02,0000030585866285
006,00034595,00034595,010,00111700,00029976,00029976,001024,000,001,00000001,00034595,02,0000030609095613
007,00034532,00034532,010,00116028,00029782,00029782,001024,000,001,00000001,00034532,02,0000030595092649
008,00034442,00034442,010,00099673,00030435,00030435,001024,000,001,00000001,00034442,02,0000030613963335
009,00034455,00034455,010,00107623,00029963,00029963,001024,000,001,00000001,00034455,02,0000030475876851
010,00034515,00034515,010,00101831,00030311,00030311,001024,000,001,00000001,00034515,02,0000030650069244
011,00034520,00034520,010,00102808,00030317,00030317,001024,000,001,00000001,00034520,02,0000030580390011
012,00034560,00034560,010,00091618,00030742,00030742,001024,000,001,00000001,00034560,02,0000030649473632
013,00034463,00034463,010,00100467,00030322,00030322,001024,000,001,00000001,00034463,02,0000001612278555
014,00034563,00034563,010,00112075,00029848,00029848,001024,000,001,00000001,00034563,02,0000030674418658
015,00034615,00034615,010,00105595,00030091,00030091,001024,000,001,00000001,00034615,02,0000030758578745
016,00034484,00034484,010,00080098,00030918,00030918,001024,000,001,00000001,00034484,02,0000030755199827
017,00034579,00034579,010,00085648,00031009,00031009,001024,000,001,00000001,00034579,02,0000030763808782
018,00034577,00034577,010,00087269,00030732,00030732,001024,000,001,00000001,00034577,02,0000030637898288
019,00034601,00034601,010,00100036,00030225,00030225,001024,000,001,00000001,00034601,02,0000030735528155
020,00034485,00034485,010,00114988,00029714,00029714,001024,000,001,00000001,00034485,02,0000030595220221
021,00034623,00034623,010,00102241,00030142,00030142,001024,000,001,00000001,00034623,02,0000030646075678
022,00034588,00034588,010,00093384,00030458,00030458,001024,000,001,00000001,00034588,02,0000030727732254
023,00034574,00034574,010,00090791,00030553,00030553,001024,000,001,00000001,00034574,02,0000030784899468
024,00034524,00034524,010,00118773,00029455,00029455,001024,000,001,00000001,00034524,02,0000030581191090
025,00034548,00034548,010,00102151,00030091,00030091,001024,000,001,00000001,00034548,02,0000030643411189
026,00034570,00034570,010,00114113,00029519,00029519,001024,000,001,00000001,00034570,02,0000030588666361
027,00034545,00034545,010,00099376,00030137,00030137,001024,000,001,00000001,00034545,02,0000030653066954
028,00034545,00034545,010,00080028,00030979,00030979,001024,000,001,00000001,00034545,02,0000030680527931
029,00034581,00034581,010,00078623,00031107,00031107,001024,000,001,00000001,00034581,02,0000030749695793
030,00034584,00034584,010,00097204,00030183,00030183,001024,000,001,00000001,00034584,02,0000030698763496
031,00034579,00034579,010,00089368,00030683,00030683,001024,000,001,00000001,00034579,02,0000030762450485
000,00016703,00016703,010,00064007,00014207,00014207,001024,001,001,00000001,00016703,02,0000030590722788
001,00016710,00016710,010,00062182,00014361,00014361,001024,001,001,00000001,00016710,02,0000030712424313
002,00016727,00016727,010,00060557,00014371,00014371,001024,001,001,00000001,00016727,02,0000030659708675
003,00016794,00016794,010,00058710,00014573,00014573,001024,001,001,00000001,00016794,02,0000030786683584
004,00016698,00016698,010,00059232,00014497,00014497,001024,001,001,00000001,00016698,02,0000030678309497
005,00016678,00016678,010,00054161,00014534,00014534,001024,001,001,00000001,00016678,02,0000030822185422
006,00016759,00016759,010,00055468,00014641,00014641,001024,001,001,00000001,00016759,02,0000030653759787
007,00016695,00016695,010,00049800,00014800,00014800,001024,001,001,00000001,00016695,02,0000030712471760
008,00016759,00016759,010,00044515,00015021,00015021,001024,001,001,00000001,00016759,02,0000030792386973
009,00016756,00016756,010,00044623,00015007,00015007,001024,001,001,00000001,00016756,02,0000030983437881
010,00016802,00016802,010,00065949,00014234,00014234,001024,001,001,00000001,00016802,02,0000030669568036
011,00016778,00016778,010,00045145,00014989,00014989,001024,001,001,00000001,00016778,02,0000030849378695
012,00016725,00016725,010,00059314,00014410,00014410,001024,001,001,00000001,00016725,02,0000030534813488
013,00016734,00016734,010,00057412,00014502,00014502,001024,001,001,00000001,00016734,02,0000030823149565
014,00016772,00016772,010,00054102,00014765,00014765,001024,001,001,00000001,00016772,02,0000030797018747
015,00016726,00016726,010,00068201,00014047,00014047,001024,001,001,00000001,00016726,02,0000030655343051
016,00016773,00016773,010,00054875,00014534,00014534,001024,001,001,00000001,00016773,02,0000030932815529
017,00016766,00016766,010,00046600,00014829,00014829,001024,001,001,00000001,00016766,02,0000031020924674
018,00016767,00016767,010,00048073,00014845,00014845,001024,001,001,00000001,00016767,02,0000030873521055
019,00016791,00016791,010,00057385,00014408,00014408,001024,001,001,00000001,00016791,02,0000030813554186
020,00016815,00016815,010,00049749,00014778,00014778,001024,001,001,00000001,00016815,02,0000030709361688
021,00016728,00016728,010,00052841,00014454,00014454,001024,001,001,00000001,00016728,02,0000030667328646
022,00016800,00016800,010,00044475,00014907,00014907,001024,001,001,00000001,00016800,02,0000030890065693
023,00016817,00016817,010,00053876,00014609,00014609,001024,001,001,00000001,00016817,02,0000030937663307
024,00016786,00016786,010,00046027,00014903,00014903,001024,001,001,00000001,00016786,02,0000030717083580
025,00016756,00016756,010,00041268,00015002,00015002,001024,001,001,00000001,00016756,02,0000030932335523
026,00016717,00016717,010,00054459,00014548,00014548,001024,001,001,00000001,00016717,02,0000030873002330
027,00016716,00016716,010,00052221,00014659,00014659,001024,001,001,00000001,00016716,02,0000030835775193
028,00016784,00016784,010,00044513,00014975,00014975,001024,001,001,00000001,00016784,02,0000030837181044
029,00016756,00016756,010,00040458,00015127,00015127,001024,001,001,00000001,00016756,02,0000030903672564
030,00016774,00016774,010,00046261,00014851,00014851,001024,001,001,00000001,00016774,02,0000030935880154
031,00016783,00016783,010,00049968,00014699,00014699,001024,001,001,00000001,00016783,02,0000030782576696
000,00016553,00016553,010,00051512,00014545,00014545,001024,002,001,00000001,00016553,02,0000030736954904
001,00016542,00016542,010,00054366,00014424,00014424,001024,002,001,00000001,00016542,02,0000030880839207
002,00016572,00016572,010,00050587,00014651,00014651,001024,002,001,00000001,00016572,02,0000030879849778
003,00016532,00016532,010,00070801,00013763,00013763,001024,002,001,00000001,00016532,02,0000030739949103
004,00016508,00016508,010,00058302,00014292,00014292,001024,002,001,00000001,00016508,02,0000030871645505
005,00016504,00016504,010,00048197,00014632,00014632,001024,002,001,00000001,00016504,02,0000030706464925
006,00016549,00016549,010,00046809,00014784,00014784,001024,002,001,00000001,00016549,02,0000030916456373
007,00016508,00016508,010,00053066,00014485,00014485,001024,002,001,00000001,00016508,02,0000030766164333
008,00016527,00016527,010,00053587,00014471,00014471,001024,002,001,00000001,00016527,02,0000030805435456
009,00016524,00016524,010,00069876,00013920,00013920,001024,002,001,00000001,00016524,02,0000030676148177
010,00016556,00016556,010,00054035,00014497,00014497,001024,002,001,00000001,00016556,02,0000030801624733
011,00016601,00016601,010,00057178,00014461,00014461,001024,002,001,00000001,00016601,02,0000030861813289
012,00016552,00016552,010,00060850,00014169,00014169,001024,002,001,00000001,00016552,02,0000030861854460
013,00016503,00016503,010,00058810,00014164,00014164,001024,002,001,00000001,00016503,02,0000030730428149
014,00016529,00016529,010,00067930,00013926,00013926,001024,002,001,00000001,00016529,02,0000030717592133
015,00016623,00016623,010,00039846,00015020,00015020,001024,002,001,00000001,00016623,02,0000030832997585
016,00016601,00016601,010,00063750,00014082,00014082,001024,002,001,00000001,00016601,02,0000030863896569
017,00016569,00016569,010,00040794,00014950,00014950,001024,002,001,00000001,00016569,02,0000030928451510
018,00016589,00016589,010,00042805,00014876,00014876,001024,002,001,00000001,00016589,02,0000030943792027
019,00016571,00016571,010,00053169,00014542,00014542,001024,002,001,00000001,00016571,02,0000030855442570
020,00016597,00016597,010,00058958,00014297,00014297,001024,002,001,00000001,00016597,02,0000030798813382
021,00016617,00016617,010,00052061,00014484,00014484,001024,002,001,00000001,00016617,02,0000030903006937
022,00016588,00016588,010,00043856,00014781,00014781,001024,002,001,00000001,00016588,02,0000030977199586
023,00016585,00016585,010,00047844,00014592,00014592,001024,002,001,00000001,00016585,02,0000031015133765
024,00016575,00016575,010,00043449,00014835,00014835,001024,002,001,00000001,00016575,02,0000030978493366
025,00016612,00016612,010,00045501,00014790,00014790,001024,002,001,00000001,00016612,02,0000030729038571
026,00016612,00016612,010,00046724,00014769,00014769,001024,002,001,00000001,00016612,02,0000030930417955
027,00016571,00016571,010,00041222,00014975,00014975,001024,002,001,00000001,00016571,02,0000030946174476
028,00016603,00016603,010,00056793,00014356,00014356,001024,002,001,00000001,00016603,02,0000030830320262
029,00016574,00016574,010,00055939,00014360,00014360,001024,002,001,00000001,00016574,02,0000030855426479
030,00016547,00016547,010,00061991,00014169,00014169,001024,002,001,00000001,00016547,02,0000030880415989
031,00016595,00016595,010,00046231,00014721,00014721,001024,002,001,00000001,00016595,02,0000030858046686
000,00016752,00016752,010,00056281,00014573,00014573,001024,003,001,00000001,00016752,02,0000030668401023
001,00016788,00016788,010,00060735,00014492,00014492,001024,003,001,00000001,00016788,02,0000030883126896
002,00016767,00016767,010,00061651,00014428,00014428,001024,003,001,00000001,00016767,02,0000030602139362
003,00016742,00016742,010,00059175,00014425,00014425,001024,003,001,00000001,00016742,02,0000030762766182
004,00016748,00016748,010,00058354,00014514,00014514,001024,003,001,00000001,00016748,02,0000030557819552
005,00016785,00016785,010,00057200,00014575,00014575,001024,003,001,00000001,00016785,02,0000030706004928
006,00016705,00016705,010,00053885,00014600,00014600,001024,003,001,00000001,00016705,02,0000030657285065
007,00016733,00016733,010,00052859,00014699,00014699,001024,003,001,00000001,00016733,02,0000030658319213
008,00016744,00016744,010,00055113,00014655,00014655,001024,003,001,00000001,00016744,02,0000030766535836
009,00016770,00016770,010,00068774,00014250,00014250,001024,003,001,00000001,00016770,02,0000030593147553
010,00016758,00016758,010,00056574,00014609,00014609,001024,003,001,00000001,00016758,02,0000030539993636
011,00016807,00016807,010,00067359,00014087,00014087,001024,003,001,00000001,00016807,02,0000030828626119
012,00016809,00016809,010,00056009,00014624,00014624,001024,003,001,00000001,00016809,02,0000030554192233
013,00016729,00016729,010,00055131,00014602,00014602,001024,003,001,00000001,00016729,02,0000030736869774
014,00016765,00016765,010,00065751,00014213,00014213,001024,003,001,00000001,00016765,02,0000030726684102
015,00016760,00016760,010,00043159,00014997,00014997,001024,003,001,00000001,00016760,02,0000030867444943
016,00016774,00016774,010,00053579,00014584,00014584,001024,003,001,00000001,00016774,02,0000030630159761
017,00016833,00016833,010,00047795,00014863,00014863,001024,003,001,00000001,00016833,02,0000030901237141
018,00016733,00016733,010,00054876,00014648,00014648,001024,003,001,00000001,00016733,02,0000030607418139
019,00016738,00016738,010,00044936,00014944,00014944,001024,003,001,00000001,00016738,02,0000030894452531
020,00016811,00016811,010,00052486,00014629,00014629,001024,003,001,00000001,00016811,02,0000030812774262
021,00016791,00016791,010,00041282,00015064,00015064,001024,003,001,00000001,00016791,02,0000030799912002
022,00016795,00016795,010,00045789,00014936,00014936,001024,003,001,00000001,00016795,02,0000030893036845
023,00016791,00016791,010,00042696,00015000,00015000,001024,003,001,00000001,00016791,02,0000030801526397
024,00016731,00016731,010,00056352,00014439,00014439,001024,003,001,00000001,00016731,02,0000030788268311
025,00016833,00016833,010,00043522,00015002,00015002,001024,003,001,00000001,00016833,02,0000030891466537
026,00016794,00016794,010,00043796,00014948,00014948,001024,003,001,00000001,00016794,02,0000030892400769
027,00016841,00016841,010,00034864,00015395,00015395,001024,003,001,00000001,00016841,02,0000030982180196
028,00016779,00016779,010,00049479,00014618,00014618,001024,003,001,00000001,00016779,02,0000030859772993
029,00016788,00016788,010,00052102,00014615,00014615,001024,003,001,00000001,00016788,02,0000030845130268
030,00016766,00016766,010,00050233,00014649,00014649,001024,003,001,00000001,00016766,02,0000030818108543
031,00016796,00016796,010,00043982,00014937,00014937,001024,003,001,00000001,00016796,02,0000030870558147
000,00034410,00034410,010,00110557,00029875,00029875,001024,000,002,00000001,00034410,02,0000030305581447
001,00034350,00034350,010,00113660,00029652,00029652,001024,000,002,00000001,00034350,02,0000030621938714
002,00034478,00034478,010,00122480,00029700,00029700,001024,000,002,00000001,00034478,02,0000030518186791
003,00034368,00034368,010,00116567,00029544,00029544,001024,000,002,00000001,00034368,02,0000030543137971
004,00034402,00034402,010,00112434,00029749,00029749,001024,000,002,00000001,00034402,02,0000030455916060
005,00034342,00034342,010,00110984,00029696,00029696,001024,000,002,00000001,00034342,02,0000030520501373
006,00034419,00034419,010,00101421,00030200,00030200,001024,000,002,00000001,00034419,02,0000030476585703
007,00034354,00034354,010,00118115,00029425,00029425,001024,000,002,00000001,00034354,02,0000030526482374
008,00034366,00034366,010,00125727,00029262,00029262,001024,000,002,00000001,00034366,02,0000030420345195
009,00034407,00034407,010,00110035,00029842,00029842,001024,000,002,00000001,00034407,02,0000030560317691
010,00034440,00034440,010,00108186,00029981,00029981,001024,000,002,00000001,00034440,02,0000030530555823
011,00034521,00034521,010,00112353,00029845,00029845,001024,000,002,00000001,00034521,02,0000030603172681
012,00034568,00034568,010,00107705,00030067,00030067,001024,000,002,00000001,00034568,02,0000030556528607
013,00034403,00034403,010,00114401,00029742,00029742,001024,000,002,00000001,00034403,02,0000030489770434
014,00034560,00034560,010,00106625,00030215,00030215,001024,000,002,00000001,00034560,02,0000030584900353
015,00034442,00034442,010,00081834,00030953,00030953,001024,000,002,00000001,00034442,02,0000030629662560
016,00034419,00034419,010,00094144,00030240,00030240,001024,000,002,00000001,00034419,02,0000030646541422
017,00034448,00034448,010,00097802,00030230,00030230,001024,000,002,00000001,00034448,02,0000030591202609
018,00034481,00034481,010,00088120,00030638,00030638,001024,000,002,00000001,00034481,02,0000030478271399
019,00034495,00034495,010,00087676,00030637,00030637,001024,000,002,00000001,00034495,02,0000030621937171
020,00034442,00034442,010,00091073,00030435,00030435,001024,000,002,00000001,00034442,02,0000030588210912
021,00034491,00034491,010,00081942,00030827,00030827,001024,000,002,00000001,00034491,02,0000030642793052
022,00034448,00034448,010,00087912,00030786,00030786,001024,000,002,00000001,00034448,02,0000030627742524
023,00034420,00034420,010,00095285,00030265,00030265,001024,000,002,00000001,00034420,02,0000030438879464
024,00034483,00034483,010,00104237,00029959,00029959,001024,000,002,00000001,00034483,02,0000030610589461
025,00034527,00034527,010,00093009,00030458,00030458,001024,000,002,00000001,00034527,02,0000030547185427
026,00034475,00034475,010,00080058,00030986,00030986,001024,000,002,00000001,00034475,02,0000030600309109
027,00034565,00034565,010,00090444,00030528,00030528,001024,000,002,00000001,00034565,02,0000030613495068
028,00034472,00034472,010,00083159,00030844,00030844,001024,000,002,00000001,00034472,02,0000030661861717
029,00034437,00034437,010,00101222,00030013,00030013,001024,000,002,00000001,00034437,02,0000030645231626
030,00034437,00034437,010,00103568,00029927,00029927,001024,000,002,00000001,00034437,02,0000030669057673
031,00034386,00034386,010,00112724,00029695,00029695,001024,000,002,00000001,00034386,02,0000001616155374
